file_id;speaker_name;speaker_party;speech_text;jaar;date;kamer;category;title;url;meta_url;vergadernummer;standardized_name;speech_text_en;final_label
h-tk-20192020-64-2;De heer Hijink;SP;Maar als de minister-president in zijn toespraak een groot deel van z'n tijd besteedt aan het uiteenzetten van de strategie, namelijk het bouwen van een muur rondom kwetsbare mensen, en als ook de heer Van Dissel aanhaakt bij die strategie en zegt dat het inderdaad het idee is om op een gecontroleerde manier het virus te laten rondgaan, dan is het toch niet zo onlogisch dat dat bij heel veel mensen heel veel zorgen oproept? En dan kun je wel zeggen dat dat niet het primaire doel is, maar het is wel zo dat, doordat wij te weinig testen in Nederland en doordat het beleid is opgegeven om op te sporen en te isoleren, dit misschien wel de laatste optie is die we nog hebben, namelijk het zo beperkt mogelijk houden en bijgevolg accepteren dat we moeten uitgaan van immuniteit. Dat is een strategie waarvan de WHO het dus blijkbaar nodig heeft gevonden om na afloop van de speech tegen Nederland te zeggen: luister, wij vinden dit op dit moment niet opportuun om te doen.;2019-2020;18-3-2020;tk;handelingen;2 Actuele ontwikkelingen rondom het coronavirus;https://zoek.officielebekendmakingen.nl/h-tk-20192020-64-2.html;https://zoek.officielebekendmakingen.nl/h-tk-20192020-64-2.xml;nr. 64, item 2;hijink;But if the Prime Minister spends a large part of his time in his speech explaining the strategy, namely building a wall around vulnerable people, and if Mr Van Dissel also joins in with that strategy and says that the idea is indeed to allow the virus to circulate in a controlled manner, then it is not so illogical that this raises a lot of concerns among many people? And then you can say that that is not the primary goal, but it is true that, because we test too little in the Netherlands and because the policy has been abandoned to detect and isolate, this may be the last option we have left, namely to keep it as limited as possible and therefore accept that we must assume immunity. That is a strategy for which the WHO apparently found it necessary to say to the Netherlands after the speech: listen, we do not think this is appropriate to do at this time.;0
h-tk-20192020-82-9;De heer Van Raan;PvdD;Maar dit hoort gewoon bij het vonnis.;2019-2020;11-6-2020;tk;handelingen;9 Urgendazaak;https://zoek.officielebekendmakingen.nl/h-tk-20192020-82-9.html;https://zoek.officielebekendmakingen.nl/h-tk-20192020-82-9.xml;nr. 82, item 9;van van raan;But this is just part of the verdict.;0
h-tk-20192020-14-8;De heer Van Aalst;PVV;Steun, voorzitter.;2019-2020;16-10-2019;tk;handelingen;8 Regeling van werkzaamheden;https://zoek.officielebekendmakingen.nl/h-tk-20192020-14-8.html;https://zoek.officielebekendmakingen.nl/h-tk-20192020-14-8.xml;nr. 14, item 8;van van aalst;Support, Chairman.;0
h-tk-20192020-28-23;De heer Stoffer;SGP;Geen steun.;2019-2020;26-11-2019;tk;handelingen;23 Regeling van werkzaamheden;https://zoek.officielebekendmakingen.nl/h-tk-20192020-28-23.html;https://zoek.officielebekendmakingen.nl/h-tk-20192020-28-23.xml;nr. 28, item 23;stoffer;No support.;0
h-tk-20202021-67-7;Minister Slob;CU;Voorzitter. Op deze manier uitgelegd kan ik de motie oordeel Kamer geven.;2020-2021;13-4-2021;tk;handelingen;7 Besluit eindexamens 2021 en kabinetsreactie op de moties over examens voortgezet speciaal onderwijs;https://zoek.officielebekendmakingen.nl/h-tk-20202021-67-7.html;https://zoek.officielebekendmakingen.nl/h-tk-20202021-67-7.xml;nr. 67, item 7;slob;Chair. Explained in this way, I can give the House's opinion on the motion.;0
h-tk-20202021-86-8;De heer Stoffer;SGP;Inderdaad, voorzitter. Nu de minister me zolang aankijkt ... Nee, op zich kan ik me daarin vinden, maar het kan natuurlijk zijn dat als je dat op papier hebt staan, dat dan aanleiding geeft om dat te herzien. Dit is natuurlijk alleen de inventarisatie, maar ik kan me voorstellen dat van daaruit ook bepaalde stappen gezet worden. Maar goed, daar gaan wij uiteindelijk als Kamer weer over.;2020-2021;9-6-2021;tk;handelingen;8 Verantwoordingsdebat over het jaar 2020;https://zoek.officielebekendmakingen.nl/h-tk-20202021-86-8.html;https://zoek.officielebekendmakingen.nl/h-tk-20202021-86-8.xml;nr. 86, item 8;stoffer;Indeed, Chairman. Now that the minister has been looking at me for so long ... No, I can agree with that, but it is of course possible that if you have that on paper, that gives reason to revise it. This is of course only the inventory, but I can imagine that certain steps will also be taken from there. Anyway, that is ultimately what we as a House are about.;0
h-tk-20202021-107-5;Mevrouw Van den Berg;CDA;Wij zouden het drang vinden als we gaan naar een situatie van 2G, die meneer Paternotte beschrijft. Dan is er feitelijk geen alternatief meer. Daar zijn wij zeker nu nog geen voorstander van. De andere kant is dat we in juli al eerder gepleit hebben voor mobiele testlocaties om het testen juist wel makkelijker te maken. Ik hoor ook jongeren die zeggen: weet je, dan vind ik het eigenlijk veel makkelijker om die prik te krijgen. Zij hebben daar dus geen principiële bezwaren tegen, maar zijn er gewoon nog niet aan toegekomen. Het neveneffect van het coronatoegangsbewijs kan zijn dat zij zeggen: dan kies ik toch voor die vaccinatie. Het eind is natuurlijk dat als men niet kiest voor vaccinatie, het langer kan duren voordat wij in de samenleving voldoende aan weerstand hebben opgebouwd. Dus dan moeten er nog veel meer mensen ziek worden, voordat we volgende stappen kunnen nemen. Dat zouden wij jammer vinden. Dus wij zeggen: doe aan de ene kant nu die coronatoegangsbewijzen als hulpmiddel om te zorgen dat iedereen mee kan doen op een veel betere manier dan de afgelopen anderhalf jaar, en blijf als minister aan de andere kant hard inzetten op het bereiken van alle groepen om gevaccineerd te worden.;2020-2021;16-9-2021;tk;handelingen;5 Ontwikkelingen rondom het coronavirus;https://zoek.officielebekendmakingen.nl/h-tk-20202021-107-5.html;https://zoek.officielebekendmakingen.nl/h-tk-20202021-107-5.xml;nr. 107, item 5;van den van den berg;We would consider it urgent if we moved to a 2G situation that Mr. Paternotte describes. Then there is in fact no alternative. We are certainly not in favor of that yet. The other side is that we previously advocated mobile testing locations in July to make testing easier. I also hear young people who say: you know, I actually find it much easier to get that shot. So they have no objections in principle to this, but just haven't gotten around to it yet. The side effect of the corona admission ticket may be that they say: then I will opt for that vaccination. The end, of course, is that if people do not opt ​​for vaccination, it may take longer before we in society have built up sufficient resistance. So many more people will have to get sick before we can take the next steps. We would think that would be a shame. So we say: on the one hand, use those corona admission tickets as a tool to ensure that everyone can participate in a much better way than in the past year and a half, and on the other hand, as a minister, continue to focus hard on reaching all groups to be vaccinated.;0
h-tk-20202021-77-4;De heer Kuzu;DENK;Grinnikend en lachend, voorzitter, zit de heer Baudet te smalen dat de situatie in Syrië veilig is. Ik vraag, via u, voorzitter: is hij op zijn achterhoofd gevallen?;2020-2021;19-5-2021;tk;handelingen;4 Terugkeerregeling voor Syrische vluchtelingen;https://zoek.officielebekendmakingen.nl/h-tk-20202021-77-4.html;https://zoek.officielebekendmakingen.nl/h-tk-20202021-77-4.xml;nr. 77, item 4;kuzu;Grinning and laughing, Chairman, Mr Baudet is scornful that the situation in Syria is safe. I ask, through you, Chairman: did he fall on the back of his head?;1
h-tk-20202021-8-8;Van Ark;VVD;"Zeker. Ik ben alleen maar meer gemotiveerd om dat scenario te voorkomen, maar ik bevind me daarmee in een goed, breed gezelschap, denk ik.
Voorzitter. Ik heb nog een aantal andere vragen waarvan ik er een aantal al in interrupties heb beantwoord. Gezien de tijd ga ik er even snel doorheen. De heer Wilders vroeg naar de rijksambtenaren die conform de afgesloten cao een thuiswerkvergoeding krijgen. Dat is niet zozeer een bonus als wel de uitkomst van een cao-bespreking, een regulier onderhandelingsproces tussen werkgevers en werknemers binnen de sector Rijk. Daar is een afspraak gemaakt over een eenmalige vergoeding van de kosten die thuiswerkers maken. Het is echt geen bonus, maar een vergoeding van kosten. Het Nibud heeft daar berekeningen voor gemaakt. Het lijkt me goed om hier te zeggen dat er ook heel veel ambtenaren zijn die in de afgelopen maanden keihard gewerkt hebben. Als ik daarvoor mijn waardering kan uitspreken, dan wil ik die hier graag overbrengen.";2020-2021;30-9-2020;tk;handelingen;8 Ontwikkelingen rondom het coronavirus;https://zoek.officielebekendmakingen.nl/h-tk-20202021-8-8.html;https://zoek.officielebekendmakingen.nl/h-tk-20202021-8-8.xml;nr. 8, item 8;van van ark;"Certainly. I'm just more motivated to prevent that scenario, but I think I'm in good, broad company with that.
Chair. I have a number of other questions, some of which I have already answered during interruptions. Given the time, I'll go through it quickly. Mr Wilders asked about government civil servants who receive a home-working allowance in accordance with the collective labor agreement concluded. This is not so much a bonus as the outcome of a collective labor agreement discussion, a regular negotiation process between employers and employees within the government sector. An agreement has been made about a one-off reimbursement of the costs incurred by homeworkers. It is really not a bonus, but a reimbursement of costs. Nibud has made calculations for this. I think it would be good to say here that there are also many civil servants who have worked very hard in recent months. If I can express my appreciation for that, I would like to convey it here.";0
h-tk-20202021-36-11;De heer Harbers;VVD;Nee, daar zijn op dit moment geen budgettaire grenzen. Je moet overigens wel naar het hele pakket kijken. Bij alles doen wat mogelijk is moet je ook gewoon kijken naar datgene — daar heeft mevrouw Bromet ook kritiek op — wat in de Habitatrichtlijn staat. Betrek ook de sociale, economische, regionale, culturele aspecten als je alles, alles in het werk hebt gesteld. Maar we weten gewoon dat er hier en daar in Nederland gebieden zijn die zo dicht bij de grens liggen dat je gewoon meer afhankelijk bent van wat er in Duitsland of België gebeurt dan wat je in Nederland doet. Je weet dat er misschien op termijn ook nog wel gebieden zijn waarbij je bij wijze van spreken alle activiteiten in een omgeving weghaalt, tot wonen aan toe, en dan nog steeds te veel depositie uit het buitenland hebt. Ik bedoel: er zijn situaties, daar moeten we ons nu gewoon op voorbereiden, waarin je de minister ook een titel geeft om naar de Europese Commissie te gaan en te zeggen: joh, wat verwacht je nou van ons?;2020-2021;10-12-2020;tk;handelingen;11 Stikstofreductie en natuurverbetering;https://zoek.officielebekendmakingen.nl/h-tk-20202021-36-11.html;https://zoek.officielebekendmakingen.nl/h-tk-20202021-36-11.xml;nr. 36, item 11;harbers;No, there are no budgetary limits there at the moment. You do have to look at the whole package. When doing everything possible, you simply have to look at what Mrs Bromet also criticizes - what is stated in the Habitats Directive. Also include the social, economic, regional, cultural aspects when you have done everything possible. But we just know that there are areas here and there in the Netherlands that are so close to the border that you are simply more dependent on what happens in Germany or Belgium than what you do in the Netherlands. You know that in the long term there may also be areas where you, so to speak, remove all activities in an environment, including housing, and then you still have too much deposition from abroad. I mean: there are situations, we just have to prepare for that, where you also give the minister a title to go to the European Commission and say: dude, what do you expect from us?;0
